,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
710,frozenset({'real_estate_agency'}),"frozenset({'hair_care', 'store', 'bus_station'})",0.812962962962963,0.8277777777777777,0.7240740740740741,0.8906605922551253,1.0759658161471313,0.051121399176954796,1.5751157407407412
711,frozenset({'bus_station'}),"frozenset({'hair_care', 'store', 'real_estate_agency'})",0.9425925925925925,0.7407407407407407,0.7240740740740741,0.7681728880157171,1.0370333988212181,0.025857338820301834,1.1183301946013815
712,"frozenset({'hair_care', 'store', 'doctor'})",frozenset({'bus_station'}),0.7425925925925926,0.9425925925925925,0.7277777777777777,0.9800498753117207,1.0397385710576212,0.02781550068587113,2.8775462962963023
713,"frozenset({'hair_care', 'store', 'bus_station'})",frozenset({'doctor'}),0.8277777777777777,0.8037037037037037,0.7277777777777777,0.8791946308724833,1.0939288033897256,0.06248971193415642,1.6248971193415647
714,"frozenset({'hair_care', 'doctor', 'bus_station'})",frozenset({'store'}),0.7277777777777777,0.975925925925926,0.7277777777777777,1.0,1.0246679316888045,0.017520576131687227,inf
715,"frozenset({'store', 'doctor', 'bus_station'})",frozenset({'hair_care'}),0.7851851851851852,0.85,0.7277777777777777,0.9268867924528301,1.090455049944506,0.060370370370370297,2.051612903225805
716,"frozenset({'hair_care', 'store'})","frozenset({'doctor', 'bus_station'})",0.8481481481481481,0.7851851851851852,0.7277777777777777,0.8580786026200874,1.0928359561670924,0.06182441700960217,1.513618233618234
717,"frozenset({'hair_care', 'doctor'})","frozenset({'store', 'bus_station'})",0.7425925925925926,0.9351851851851852,0.7277777777777777,0.9800498753117207,1.0479741240957012,0.03331618655692725,3.248842592592594
718,"frozenset({'hair_care', 'bus_station'})","frozenset({'store', 'doctor'})",0.8296296296296296,0.8037037037037037,0.7277777777777777,0.8772321428571428,1.0914869980250164,0.06100137174211251,1.5989225589225582
719,"frozenset({'store', 'doctor'})","frozenset({'hair_care', 'bus_station'})",0.8037037037037037,0.8296296296296296,0.7277777777777777,0.9055299539170507,1.0914869980250166,0.06100137174211251,1.8034327009936773
720,"frozenset({'store', 'bus_station'})","frozenset({'hair_care', 'doctor'})",0.9351851851851852,0.7425925925925926,0.7277777777777777,0.7782178217821781,1.0479741240957012,0.03331618655692725,1.1606316137566133
721,"frozenset({'doctor', 'bus_station'})","frozenset({'hair_care', 'store'})",0.7851851851851852,0.8481481481481481,0.7277777777777777,0.9268867924528301,1.0928359561670924,0.06182441700960217,2.0769414575866176
722,frozenset({'hair_care'}),"frozenset({'store', 'doctor', 'bus_station'})",0.85,0.7851851851851852,0.7277777777777777,0.8562091503267973,1.090455049944506,0.060370370370370297,1.4939393939393932
723,frozenset({'store'}),"frozenset({'hair_care', 'doctor', 'bus_station'})",0.975925925925926,0.7277777777777777,0.7277777777777777,0.7457305502846299,1.0246679316888045,0.017520576131687227,1.0706053067993362
724,frozenset({'doctor'}),"frozenset({'hair_care', 'store', 'bus_station'})",0.8037037037037037,0.8277777777777777,0.7277777777777777,0.9055299539170507,1.0939288033897259,0.06248971193415642,1.8230352303523045
725,frozenset({'bus_station'}),"frozenset({'hair_care', 'store', 'doctor'})",0.9425925925925925,0.7425925925925926,0.7277777777777777,0.7721021611001965,1.0397385710576212,0.02781550068587113,1.1294859514687101
726,"frozenset({'transit_station', 'store', 'bus_station'})",frozenset({'atm'}),0.9351851851851852,0.7388888888888889,0.725925925925926,0.7762376237623763,1.0505471599791558,0.034927983539094654,1.1669124877089478
727,"frozenset({'transit_station', 'store', 'atm'})",frozenset({'bus_station'}),0.7333333333333333,0.9425925925925925,0.725925925925926,0.9898989898989901,1.0501875334881232,0.03469135802469148,5.683333333333427
728,"frozenset({'transit_station', 'bus_station', 'atm'})",frozenset({'store'}),0.7277777777777777,0.975925925925926,0.725925925925926,0.9974554707379136,1.0220606341527008,0.015668724279835455,9.461111111111627
729,"frozenset({'atm', 'store', 'bus_station'})",frozenset({'transit_station'}),0.725925925925926,0.9592592592592593,0.725925925925926,1.0,1.0424710424710424,0.02957475994513037,inf
730,"frozenset({'transit_station', 'store'})","frozenset({'atm', 'bus_station'})",0.9518518518518518,0.7277777777777777,0.725925925925926,0.7626459143968872,1.0479104167285473,0.03318930041152268,1.1469034608378874
731,"frozenset({'transit_station', 'bus_station'})","frozenset({'atm', 'store'})",0.9425925925925925,0.7351851851851852,0.725925925925926,0.7701375245579569,1.0475422248395385,0.03294581618655701,1.152057613168725
732,"frozenset({'transit_station', 'atm'})","frozenset({'store', 'bus_station'})",0.7351851851851852,0.9351851851851852,0.725925925925926,0.9874055415617129,1.055839588996683,0.03839163237311394,5.146296296296313
733,"frozenset({'store', 'bus_station'})","frozenset({'transit_station', 'atm'})",0.9351851851851852,0.7351851851851852,0.725925925925926,0.7762376237623763,1.0558395889966832,0.03839163237311394,1.183464437889217
734,"frozenset({'atm', 'store'})","frozenset({'transit_station', 'bus_station'})",0.7351851851851852,0.9425925925925925,0.725925925925926,0.9874055415617129,1.0475422248395383,0.03294581618655701,4.55814814814817
735,"frozenset({'atm', 'bus_station'})","frozenset({'transit_station', 'store'})",0.7277777777777777,0.9518518518518518,0.725925925925926,0.9974554707379136,1.0479104167285473,0.03318930041152268,18.922222222223297
736,frozenset({'transit_station'}),"frozenset({'atm', 'store', 'bus_station'})",0.9592592592592593,0.725925925925926,0.725925925925926,0.7567567567567568,1.0424710424710424,0.02957475994513037,1.1267489711934155
737,frozenset({'store'}),"frozenset({'transit_station', 'bus_station', 'atm'})",0.975925925925926,0.7277777777777777,0.725925925925926,0.7438330170777989,1.0220606341527008,0.015668724279835455,1.0626748971193418
738,frozenset({'bus_station'}),"frozenset({'transit_station', 'store', 'atm'})",0.9425925925925925,0.7333333333333333,0.725925925925926,0.7701375245579569,1.0501875334881232,0.03469135802469148,1.160113960113961
739,frozenset({'atm'}),"frozenset({'transit_station', 'store', 'bus_station'})",0.7388888888888889,0.9351851851851852,0.725925925925926,0.9824561403508772,1.0505471599791558,0.034927983539094654,3.694444444444454
740,"frozenset({'transit_station', 'store', 'real_estate_agency'})",frozenset({'bus_station'}),0.8055555555555556,0.9425925925925925,0.7907407407407407,0.9816091954022989,1.0413928595623603,0.031430041152263444,3.121527777777781
741,"frozenset({'transit_station', 'store', 'bus_station'})",frozenset({'real_estate_agency'}),0.9351851851851852,0.812962962962963,0.7907407407407407,0.8455445544554455,1.0400775840682017,0.0304698216735253,1.2109449192782522
742,"frozenset({'transit_station', 'real_estate_agency', 'bus_station'})",frozenset({'store'}),0.7907407407407407,0.975925925925926,0.7907407407407407,1.0,1.0246679316888045,0.01903635116598079,inf
743,"frozenset({'store', 'real_estate_agency', 'bus_station'})",frozenset({'transit_station'}),0.7907407407407407,0.9592592592592593,0.7907407407407407,1.0,1.0424710424710424,0.03221536351165977,inf
744,"frozenset({'transit_station', 'store'})","frozenset({'real_estate_agency', 'bus_station'})",0.9518518518518518,0.7907407407407407,0.7907407407407407,0.830739299610895,1.0505836575875487,0.03807270233196158,1.2363133248190723
745,"frozenset({'transit_station', 'real_estate_agency'})","frozenset({'store', 'bus_station'})",0.8055555555555556,0.9351851851851852,0.7907407407407407,0.9816091954022989,1.0496415158757255,0.037397119341563756,3.524305555555553
746,"frozenset({'transit_station', 'bus_station'})","frozenset({'store', 'real_estate_agency'})",0.9425925925925925,0.812962962962963,0.7907407407407407,0.8388998035363459,1.0319040863545028,0.024447873799725683,1.1609981933152669
747,"frozenset({'store', 'real_estate_agency'})","frozenset({'transit_station', 'bus_station'})",0.812962962962963,0.9425925925925925,0.7907407407407407,0.9726651480637812,1.0319040863545028,0.024447873799725683,2.10015432098765
748,"frozenset({'store', 'bus_station'})","frozenset({'transit_station', 'real_estate_agency'})",0.9351851851851852,0.8055555555555556,0.7907407407407407,0.8455445544554455,1.0496415158757255,0.037397119341563756,1.2589031339031336
749,"frozenset({'real_estate_agency', 'bus_station'})","frozenset({'transit_station', 'store'})",0.7907407407407407,0.9518518518518518,0.7907407407407407,1.0,1.0505836575875487,0.03807270233196158,inf
750,frozenset({'transit_station'}),"frozenset({'store', 'real_estate_agency', 'bus_station'})",0.9592592592592593,0.7907407407407407,0.7907407407407407,0.8243243243243243,1.0424710424710424,0.03221536351165977,1.1911680911680913
751,frozenset({'store'}),"frozenset({'transit_station', 'real_estate_agency', 'bus_station'})",0.975925925925926,0.7907407407407407,0.7907407407407407,0.810246679316888,1.0246679316888045,0.01903635116598079,1.1027962962962958
752,frozenset({'real_estate_agency'}),"frozenset({'transit_station', 'store', 'bus_station'})",0.812962962962963,0.9351851851851852,0.7907407407407407,0.9726651480637812,1.0400775840682017,0.0304698216735253,2.371141975308633
753,frozenset({'bus_station'}),"frozenset({'transit_station', 'store', 'real_estate_agency'})",0.9425925925925925,0.8055555555555556,0.7907407407407407,0.8388998035363459,1.0413928595623603,0.031430041152263444,1.2069783197831983
754,"frozenset({'transit_station', 'store', 'doctor'})",frozenset({'bus_station'}),0.7944444444444444,0.9425925925925925,0.7851851851851852,0.9883449883449884,1.0485388874386912,0.03634773662551449,4.9255555555555866
755,"frozenset({'transit_station', 'store', 'bus_station'})",frozenset({'doctor'}),0.9351851851851852,0.8037037037037037,0.7851851851851852,0.8396039603960396,1.0446685221517542,0.03357338820301781,1.2238225880201188
756,"frozenset({'transit_station', 'doctor', 'bus_station'})",frozenset({'store'}),0.7851851851851852,0.975925925925926,0.7851851851851852,1.0,1.0246679316888045,0.018902606310013725,inf
757,"frozenset({'store', 'doctor', 'bus_station'})",frozenset({'transit_station'}),0.7851851851851852,0.9592592592592593,0.7851851851851852,1.0,1.0424710424710424,0.03198902606310017,inf
758,"frozenset({'transit_station', 'store'})","frozenset({'doctor', 'bus_station'})",0.9518518518518518,0.7851851851851852,0.7851851851851852,0.8249027237354086,1.0505836575875487,0.03780521262002745,1.226831275720165
759,"frozenset({'transit_station', 'doctor'})","frozenset({'store', 'bus_station'})",0.7944444444444444,0.9351851851851852,0.7851851851851852,0.9883449883449884,1.0568441459530569,0.04223251028806585,5.561111111111137
760,"frozenset({'transit_station', 'bus_station'})","frozenset({'store', 'doctor'})",0.9425925925925925,0.8037037037037037,0.7851851851851852,0.8330058939096268,1.036458946339167,0.027620027434842376,1.175468409586057
761,"frozenset({'store', 'doctor'})","frozenset({'transit_station', 'bus_station'})",0.8037037037037037,0.9425925925925925,0.7851851851851852,0.9769585253456221,1.036458946339167,0.027620027434842376,2.4914814814814825
762,"frozenset({'store', 'bus_station'})","frozenset({'transit_station', 'doctor'})",0.9351851851851852,0.7944444444444444,0.7851851851851852,0.8396039603960396,1.0568441459530569,0.04223251028806585,1.2815500685871057
763,"frozenset({'doctor', 'bus_station'})","frozenset({'transit_station', 'store'})",0.7851851851851852,0.9518518518518518,0.7851851851851852,1.0,1.0505836575875487,0.03780521262002745,inf
764,frozenset({'transit_station'}),"frozenset({'store', 'doctor', 'bus_station'})",0.9592592592592593,0.7851851851851852,0.7851851851851852,0.8185328185328186,1.0424710424710424,0.03198902606310017,1.1837667454688732
765,frozenset({'store'}),"frozenset({'transit_station', 'doctor', 'bus_station'})",0.975925925925926,0.7851851851851852,0.7851851851851852,0.8045540796963947,1.0246679316888045,0.018902606310013725,1.0991010427903631
766,frozenset({'doctor'}),"frozenset({'transit_station', 'store', 'bus_station'})",0.8037037037037037,0.9351851851851852,0.7851851851851852,0.9769585253456221,1.0446685221517542,0.03357338820301781,2.81296296296296
767,frozenset({'bus_station'}),"frozenset({'transit_station', 'store', 'doctor'})",0.9425925925925925,0.7944444444444444,0.7851851851851852,0.8330058939096268,1.0485388874386912,0.03634773662551449,1.2309150326797391
768,"frozenset({'transit_station', 'store', 'highSales'})",frozenset({'bus_station'}),0.7129629629629629,0.9425925925925925,0.7,0.9818181818181818,1.041614574031077,0.02796639231824427,3.157407407407409
769,"frozenset({'transit_station', 'store', 'bus_station'})",frozenset({'highSales'}),0.9351851851851852,0.7444444444444445,0.7,0.7485148514851484,1.0054677109501993,0.0038065843621398754,1.0161854768153975
770,"frozenset({'transit_station', 'bus_station', 'highSales'})",frozenset({'store'}),0.7055555555555556,0.975925925925926,0.7,0.9921259842519684,1.0165996802581838,0.011430041152263204,3.0574074074073634
771,"frozenset({'highSales', 'store', 'bus_station'})",frozenset({'transit_station'}),0.7,0.9592592592592593,0.7,1.0,1.0424710424710424,0.0285185185185185,inf
772,"frozenset({'transit_station', 'store'})","frozenset({'highSales', 'bus_station'})",0.9518518518518518,0.7055555555555556,0.7,0.735408560311284,1.0423113453230797,0.028415637860082277,1.1128267973856205
773,"frozenset({'transit_station', 'highSales'})","frozenset({'store', 'bus_station'})",0.7185185185185186,0.9351851851851852,0.7,0.9742268041237112,1.0417474737164436,0.028052126200274197,2.5148148148148004
774,"frozenset({'transit_station', 'bus_station'})","frozenset({'highSales', 'store'})",0.9425925925925925,0.725925925925926,0.7,0.7426326129666012,1.023014313780522,0.015747599451303107,1.0649137687305625
775,"frozenset({'highSales', 'store'})","frozenset({'transit_station', 'bus_station'})",0.725925925925926,0.9425925925925925,0.7,0.9642857142857142,1.023014313780522,0.015747599451303107,1.6074074074074047
776,"frozenset({'store', 'bus_station'})","frozenset({'transit_station', 'highSales'})",0.9351851851851852,0.7185185185185186,0.7,0.7485148514851484,1.0417474737164436,0.028052126200274197,1.1192767570720321
777,"frozenset({'highSales', 'bus_station'})","frozenset({'transit_station', 'store'})",0.7055555555555556,0.9518518518518518,0.7,0.9921259842519684,1.0423113453230797,0.028415637860082277,6.114814814814741
778,frozenset({'transit_station'}),"frozenset({'highSales', 'store', 'bus_station'})",0.9592592592592593,0.7,0.7,0.7297297297297297,1.0424710424710426,0.0285185185185185,1.11
779,frozenset({'store'}),"frozenset({'transit_station', 'bus_station', 'highSales'})",0.975925925925926,0.7055555555555556,0.7,0.7172675521821631,1.0165996802581838,0.011430041152263204,1.041424310216256
780,frozenset({'highSales'}),"frozenset({'transit_station', 'store', 'bus_station'})",0.7444444444444445,0.9351851851851852,0.7,0.9402985074626865,1.0054677109501995,0.0038065843621398754,1.0856481481481464
781,frozenset({'bus_station'}),"frozenset({'transit_station', 'store', 'highSales'})",0.9425925925925925,0.7129629629629629,0.7,0.7426326129666012,1.0416145740310772,0.02796639231824427,1.1152813118461977
782,"frozenset({'hair_care', 'real_estate_agency', 'transit_station'})",frozenset({'bus_station'}),0.7388888888888889,0.9425925925925925,0.7240740740740741,0.9799498746867168,1.0396324800212713,0.02760288065843619,2.8631944444444475
783,"frozenset({'hair_care', 'real_estate_agency', 'bus_station'})",frozenset({'transit_station'}),0.7240740740740741,0.9592592592592593,0.7240740740740741,1.0,1.0424710424710424,0.0294993141289438,inf
784,"frozenset({'hair_care', 'bus_station', 'transit_station'})",frozenset({'real_estate_agency'}),0.8296296296296296,0.812962962962963,0.7240740740740741,0.8727678571428572,1.0735641067360886,0.04961591220850481,1.4700454840805723
785,"frozenset({'transit_station', 'real_estate_agency', 'bus_station'})",frozenset({'hair_care'}),0.7907407407407407,0.85,0.7240740740740741,0.9156908665105387,1.0772833723653397,0.05194444444444446,1.7791666666666672
786,"frozenset({'hair_care', 'real_estate_agency'})","frozenset({'transit_station', 'bus_station'})",0.7407407407407407,0.9425925925925925,0.7240740740740741,0.9775,1.0370333988212181,0.025857338820301834,2.5514403292181136
787,"frozenset({'hair_care', 'transit_station'})","frozenset({'real_estate_agency', 'bus_station'})",0.8444444444444444,0.7907407407407407,0.7240740740740741,0.8574561403508772,1.0843707629730064,0.05633744855967082,1.4680341880341885
788,"frozenset({'hair_care', 'bus_station'})","frozenset({'transit_station', 'real_estate_agency'})",0.8296296296296296,0.8055555555555556,0.7240740740740741,0.8727678571428572,1.083435960591133,0.055761316872428024,1.5282651072124762
789,"frozenset({'transit_station', 'real_estate_agency'})","frozenset({'hair_care', 'bus_station'})",0.8055555555555556,0.8296296296296296,0.7240740740740741,0.8988505747126436,1.083435960591133,0.055761316872428024,1.6843434343434336
790,"frozenset({'real_estate_agency', 'bus_station'})","frozenset({'hair_care', 'transit_station'})",0.7907407407407407,0.8444444444444444,0.7240740740740741,0.9156908665105387,1.0843707629730064,0.05633744855967082,1.845061728395062
791,"frozenset({'transit_station', 'bus_station'})","frozenset({'hair_care', 'real_estate_agency'})",0.9425925925925925,0.7407407407407407,0.7240740740740741,0.7681728880157171,1.0370333988212181,0.025857338820301834,1.1183301946013815
792,frozenset({'hair_care'}),"frozenset({'transit_station', 'real_estate_agency', 'bus_station'})",0.85,0.7907407407407407,0.7240740740740741,0.8518518518518519,1.0772833723653397,0.05194444444444446,1.4125
793,frozenset({'real_estate_agency'}),"frozenset({'hair_care', 'bus_station', 'transit_station'})",0.812962962962963,0.8296296296296296,0.7240740740740741,0.8906605922551253,1.0735641067360886,0.04961591220850481,1.5581790123456791
794,frozenset({'transit_station'}),"frozenset({'hair_care', 'real_estate_agency', 'bus_station'})",0.9592592592592593,0.7240740740740741,0.7240740740740741,0.7548262548262549,1.0424710424710426,0.0294993141289438,1.125430154564013
795,frozenset({'bus_station'}),"frozenset({'hair_care', 'real_estate_agency', 'transit_station'})",0.9425925925925925,0.7388888888888889,0.7240740740740741,0.7681728880157171,1.0396324800212713,0.02760288065843619,1.1263182674199623
796,"frozenset({'hair_care', 'doctor', 'transit_station'})",frozenset({'bus_station'}),0.737037037037037,0.9425925925925925,0.7277777777777777,0.9874371859296481,1.0475757964676031,0.03305212620027431,4.569629629629594
797,"frozenset({'hair_care', 'doctor', 'bus_station'})",frozenset({'transit_station'}),0.7277777777777777,0.9592592592592593,0.7277777777777777,1.0,1.0424710424710424,0.029650205761316828,inf
798,"frozenset({'hair_care', 'bus_station', 'transit_station'})",frozenset({'doctor'}),0.8296296296296296,0.8037037037037037,0.7277777777777777,0.8772321428571428,1.0914869980250164,0.06100137174211251,1.5989225589225582
799,"frozenset({'transit_station', 'doctor', 'bus_station'})",frozenset({'hair_care'}),0.7851851851851852,0.85,0.7277777777777777,0.9268867924528301,1.090455049944506,0.060370370370370297,2.051612903225805
800,"frozenset({'hair_care', 'doctor'})","frozenset({'transit_station', 'bus_station'})",0.7425925925925926,0.9425925925925925,0.7277777777777777,0.9800498753117207,1.0397385710576212,0.02781550068587113,2.8775462962963023
801,"frozenset({'hair_care', 'transit_station'})","frozenset({'doctor', 'bus_station'})",0.8444444444444444,0.7851851851851852,0.7277777777777777,0.8618421052631579,1.0976290963257198,0.06473251028806581,1.5548500881834209
802,"frozenset({'hair_care', 'bus_station'})","frozenset({'transit_station', 'doctor'})",0.8296296296296296,0.7944444444444444,0.7277777777777777,0.8772321428571428,1.1042082917082916,0.06868312757201644,1.6743434343434338
803,"frozenset({'transit_station', 'doctor'})","frozenset({'hair_care', 'bus_station'})",0.7944444444444444,0.8296296296296296,0.7277777777777777,0.9160839160839161,1.1042082917082918,0.06868312757201644,2.030246913580249
804,"frozenset({'doctor', 'bus_station'})","frozenset({'hair_care', 'transit_station'})",0.7851851851851852,0.8444444444444444,0.7277777777777777,0.9268867924528301,1.0976290963257198,0.06473251028806581,2.127598566308242
805,"frozenset({'transit_station', 'bus_station'})","frozenset({'hair_care', 'doctor'})",0.9425925925925925,0.7425925925925926,0.7277777777777777,0.7721021611001965,1.0397385710576212,0.02781550068587113,1.1294859514687101
806,frozenset({'hair_care'}),"frozenset({'transit_station', 'doctor', 'bus_station'})",0.85,0.7851851851851852,0.7277777777777777,0.8562091503267973,1.090455049944506,0.060370370370370297,1.4939393939393932
807,frozenset({'doctor'}),"frozenset({'hair_care', 'bus_station', 'transit_station'})",0.8037037037037037,0.8296296296296296,0.7277777777777777,0.9055299539170507,1.0914869980250166,0.06100137174211251,1.8034327009936773
808,frozenset({'transit_station'}),"frozenset({'hair_care', 'doctor', 'bus_station'})",0.9592592592592593,0.7277777777777777,0.7277777777777777,0.7586872586872586,1.0424710424710424,0.029650205761316828,1.1280888888888887
809,frozenset({'bus_station'}),"frozenset({'hair_care', 'doctor', 'transit_station'})",0.9425925925925925,0.737037037037037,0.7277777777777777,0.7721021611001965,1.0475757964676033,0.03305212620027431,1.1538633461047254
810,"frozenset({'hair_care', 'store', 'real_estate_agency'})",frozenset({'transit_station'}),0.7407407407407407,0.9592592592592593,0.7388888888888889,0.9975,1.039864864864865,0.028326474622771047,16.296296296296646
811,"frozenset({'hair_care', 'store', 'transit_station'})",frozenset({'real_estate_agency'}),0.8425925925925926,0.812962962962963,0.7388888888888889,0.876923076923077,1.0786753110215526,0.05389231824417018,1.519675925925927
812,"frozenset({'hair_care', 'real_estate_agency', 'transit_station'})",frozenset({'store'}),0.7388888888888889,0.975925925925926,0.7388888888888889,1.0,1.0246679316888045,0.01778806584362136,inf
813,"frozenset({'transit_station', 'store', 'real_estate_agency'})",frozenset({'hair_care'}),0.8055555555555556,0.85,0.7388888888888889,0.9172413793103449,1.079107505070994,0.054166666666666696,1.8125000000000016
814,"frozenset({'hair_care', 'store'})","frozenset({'transit_station', 'real_estate_agency'})",0.8481481481481481,0.8055555555555556,0.7388888888888889,0.8711790393013101,1.0814636349947298,0.0556584362139918,1.5094161958568746
815,"frozenset({'hair_care', 'real_estate_agency'})","frozenset({'transit_station', 'store'})",0.7407407407407407,0.9518518518518518,0.7388888888888889,0.9975,1.0479571984435798,0.0338134430727024,19.259259259259675
816,"frozenset({'hair_care', 'transit_station'})","frozenset({'store', 'real_estate_agency'})",0.8444444444444444,0.812962962962963,0.7388888888888889,0.875,1.0763097949886105,0.05238683127572019,1.496296296296296
817,"frozenset({'store', 'real_estate_agency'})","frozenset({'hair_care', 'transit_station'})",0.812962962962963,0.8444444444444444,0.7388888888888889,0.908883826879271,1.0763097949886105,0.05238683127572019,1.707222222222222
818,"frozenset({'transit_station', 'store'})","frozenset({'hair_care', 'real_estate_agency'})",0.9518518518518518,0.7407407407407407,0.7388888888888889,0.7762645914396887,1.0479571984435798,0.0338134430727024,1.15877616747182
819,"frozenset({'transit_station', 'real_estate_agency'})","frozenset({'hair_care', 'store'})",0.8055555555555556,0.8481481481481481,0.7388888888888889,0.9172413793103449,1.0814636349947298,0.0556584362139918,1.8348765432098784
820,frozenset({'hair_care'}),"frozenset({'transit_station', 'store', 'real_estate_agency'})",0.85,0.8055555555555556,0.7388888888888889,0.869281045751634,1.079107505070994,0.054166666666666696,1.4875
821,frozenset({'store'}),"frozenset({'hair_care', 'real_estate_agency', 'transit_station'})",0.975925925925926,0.7388888888888889,0.7388888888888889,0.7571157495256167,1.0246679316888045,0.01778806584362136,1.0750434027777775
822,frozenset({'real_estate_agency'}),"frozenset({'hair_care', 'store', 'transit_station'})",0.812962962962963,0.8425925925925926,0.7388888888888889,0.908883826879271,1.0786753110215526,0.05389231824417018,1.7275462962962962
823,frozenset({'transit_station'}),"frozenset({'hair_care', 'store', 'real_estate_agency'})",0.9592592592592593,0.7407407407407407,0.7388888888888889,0.7702702702702703,1.039864864864865,0.028326474622771047,1.1285403050108935
824,"frozenset({'hair_care', 'store', 'doctor'})",frozenset({'transit_station'}),0.7425925925925926,0.9592592592592593,0.737037037037037,0.9925187032418953,1.0346720072405857,0.024698216735253742,5.445679012345695
825,"frozenset({'hair_care', 'store', 'transit_station'})",frozenset({'doctor'}),0.8425925925925926,0.8037037037037037,0.737037037037037,0.8747252747252747,1.0883678533448118,0.05984224965706453,1.5669265756985056
826,"frozenset({'hair_care', 'doctor', 'transit_station'})",frozenset({'store'}),0.737037037037037,0.975925925925926,0.737037037037037,1.0,1.0246679316888045,0.017743484224965633,inf
827,"frozenset({'transit_station', 'store', 'doctor'})",frozenset({'hair_care'}),0.7944444444444444,0.85,0.737037037037037,0.9277389277389279,1.0914575620457976,0.06175925925925929,2.0758064516129067
828,"frozenset({'hair_care', 'store'})","frozenset({'transit_station', 'doctor'})",0.8481481481481481,0.7944444444444444,0.737037037037037,0.868995633187773,1.0938406571594346,0.06323045267489724,1.5690740740740747
829,"frozenset({'hair_care', 'doctor'})","frozenset({'transit_station', 'store'})",0.7425925925925926,0.9518518518518518,0.737037037037037,0.9925187032418953,1.0427239294759212,0.030198902606310085,6.435802469135823
830,"frozenset({'hair_care', 'transit_station'})","frozenset({'store', 'doctor'})",0.8444444444444444,0.8037037037037037,0.737037037037037,0.8728070175438597,1.0859810817365996,0.058353909465020615,1.5432950191570887
831,"frozenset({'store', 'doctor'})","frozenset({'hair_care', 'transit_station'})",0.8037037037037037,0.8444444444444444,0.737037037037037,0.9170506912442397,1.0859810817365996,0.058353909465020615,1.8753086419753093
832,"frozenset({'transit_station', 'store'})","frozenset({'hair_care', 'doctor'})",0.9518518518518518,0.7425925925925926,0.737037037037037,0.77431906614786,1.0427239294759212,0.030198902606310085,1.140581098339719
833,"frozenset({'transit_station', 'doctor'})","frozenset({'hair_care', 'store'})",0.7944444444444444,0.8481481481481481,0.737037037037037,0.9277389277389279,1.0938406571594346,0.06323045267489724,2.1014336917562764
834,frozenset({'hair_care'}),"frozenset({'transit_station', 'store', 'doctor'})",0.85,0.7944444444444444,0.737037037037037,0.8671023965141612,1.0914575620457974,0.06175925925925929,1.5467213114754101
835,frozenset({'store'}),"frozenset({'hair_care', 'doctor', 'transit_station'})",0.975925925925926,0.737037037037037,0.737037037037037,0.7552182163187855,1.0246679316888043,0.017743484224965633,1.0742750502440421
836,frozenset({'doctor'}),"frozenset({'hair_care', 'store', 'transit_station'})",0.8037037037037037,0.8425925925925926,0.737037037037037,0.9170506912442397,1.088367853344812,0.05984224965706453,1.8976337448559681
837,frozenset({'transit_station'}),"frozenset({'hair_care', 'store', 'doctor'})",0.9592592592592593,0.7425925925925926,0.737037037037037,0.7683397683397684,1.034672007240586,0.024698216735253742,1.111141975308642
838,"frozenset({'transit_station', 'store', 'real_estate_agency'})",frozenset({'doctor'}),0.8055555555555556,0.8037037037037037,0.7018518518518518,0.871264367816092,1.0840616558080407,0.05442386831275714,1.5248015873015874
839,"frozenset({'transit_station', 'store', 'doctor'})",frozenset({'real_estate_agency'}),0.7944444444444444,0.812962962962963,0.7018518518518518,0.8834498834498835,1.0867037290727497,0.05599794238683131,1.6047777777777783
840,"frozenset({'transit_station', 'real_estate_agency', 'doctor'})",frozenset({'store'}),0.7018518518518518,0.975925925925926,0.7018518518518518,1.0,1.0246679316888045,0.01689643347050751,inf
841,"frozenset({'store', 'real_estate_agency', 'doctor'})",frozenset({'transit_station'}),0.7074074074074074,0.9592592592592593,0.7018518518518518,0.9921465968586388,1.0342840971113223,0.023264746227709243,5.187654320987704
842,"frozenset({'transit_station', 'store'})","frozenset({'real_estate_agency', 'doctor'})",0.9518518518518518,0.7074074074074074,0.7018518518518518,0.7373540856031129,1.0423330005907878,0.028504801097393728,1.1140192043895751
843,"frozenset({'transit_station', 'real_estate_agency'})","frozenset({'store', 'doctor'})",0.8055555555555556,0.8037037037037037,0.7018518518518518,0.871264367816092,1.0840616558080407,0.05442386831275714,1.5248015873015874
844,"frozenset({'transit_station', 'doctor'})","frozenset({'store', 'real_estate_agency'})",0.7944444444444444,0.812962962962963,0.7018518518518518,0.8834498834498835,1.0867037290727497,0.05599794238683131,1.6047777777777783
845,"frozenset({'store', 'real_estate_agency'})","frozenset({'transit_station', 'doctor'})",0.812962962962963,0.7944444444444444,0.7018518518518518,0.8633257403189065,1.0867037290727495,0.05599794238683131,1.503981481481481
846,"frozenset({'store', 'doctor'})","frozenset({'transit_station', 'real_estate_agency'})",0.8037037037037037,0.8055555555555556,0.7018518518518518,0.8732718894009216,1.0840616558080405,0.05442386831275714,1.5343434343434335
847,"frozenset({'real_estate_agency', 'doctor'})","frozenset({'transit_station', 'store'})",0.7074074074074074,0.9518518518518518,0.7018518518518518,0.9921465968586388,1.0423330005907878,0.028504801097393728,6.130864197530925
