,subway_station,department_store,embassy,beauty_salon,police,courthouse,cemetery,pharmacy,local_government_office,shopping_mall,city_hall,rv_park,shoe_store,bank,bowling_alley,bar,university,car_dealer,movie_theater,taxi_stand,jewelry_store,church,convenience_store,campground,lawyer,parking,post_office,hindu_temple,hardware_store,meal_takeaway,movie_rental,gas_station,funeral_home,aquarium,restaurant,home_goods_store,casino,veterinary_care,airport,bus_station,museum,night_club,electrician,mosque,amusement_park,lodging,florist,liquor_store,hospital,car_rental,stadium,store,hair_care,transit_station,meal_delivery,gym,park,dentist,library,book_store,painter,roofing_contractor,moving_company,clothing_store,furniture_store,physiotherapist,atm,art_gallery,car_wash,locksmith,spa,accounting,cafe,car_repair,synagogue,real_estate_agency,electronics_store,doctor,bicycle_store,storage,zoo,train_station,fire_station,laundry,insurance_agency,plumber,pet_store,bakery,travel_agency,highSales,lowSales
hardware_store,-0.03423226655282893,0.08554237463734062,-0.0060002367477395594,0.026754547550778995,0.05973243437564158,-0.01840457233200754,-0.02730373828548569,0.08175265259930131,0.01085319921094481,0.09258180373599732,0.050354284723907065,,0.1360204575669416,0.023024957378429942,0.0026094188919292124,0.05619239447853859,-0.02714540007388346,0.05206211481537576,-0.0001771388967055881,0.010154246803867001,0.1149623726958307,-0.015681712692375296,0.06280199275142818,0.04595019611266217,-0.014056535230416225,0.003120706620864221,-0.028543566817261713,,1.0,0.0818951928316948,-0.024138158961100088,0.1737845101201408,0.07713707324357638,-0.01391029293679329,0.06716402948550947,0.11936187841565676,0.045950196112661046,0.025486957201070217,-0.027898333354115897,0.052477298994433756,-0.014124457521233223,0.025688438258963376,0.04348557160650729,-0.0081939347794539,-0.024138158961100102,0.022911070719423953,0.07479902072036965,0.0685284574839896,0.02870841591998862,0.08591651519784124,-0.042044060530492054,0.05072207676977036,0.10019679681571211,0.03452289813053171,-0.07640726749751806,-0.010427118276081039,-0.07422811668932527,-0.04295654493533946,-0.05459164904869962,0.1749226836372392,-0.02018731923721515,0.03871306593974243,0.06340991355187621,0.15492158824645497,0.1499250519695956,0.019421656835561518,0.09106388987129498,-0.05732118574727726,0.17218252518684632,0.1140705074138812,0.0009373157459486202,0.017819299351060223,0.10983851081119114,0.08894903014970423,0.034893412872507454,0.008751057236471205,0.09506102679571739,-0.015765361806794952,0.1672951719006404,-0.009902795890588897,-0.019690399084014595,-0.09886305526490648,0.03225190088185689,0.10303894456786145,0.020193093137859008,-0.059644284381746605,0.020566262020594125,-0.012729121830294739,0.12525014591450653,-0.0316614271340118,0.0316614271340118
meal_takeaway,0.031040524138149114,0.3332153653480076,0.24145548140601053,0.376570689418716,0.2153845390344429,0.15764178972996712,0.042509592352180534,0.42550004506687455,0.34937165622788835,0.3130388761043362,0.15152799182815238,,0.45471791354541724,0.3404685541892009,-0.005600821197986903,0.4094919646934678,0.31970998624283403,0.10618689495313934,0.3624769745351457,0.10748866730998592,0.519146081291022,0.28275226362104205,0.0843128711928301,-0.0035223884142432512,0.4804879889525808,0.3697102962604735,0.16592206222494127,,0.0818951928316948,1.0,0.02188756928280562,-0.07836062648078672,0.11751710049883142,-0.0448651263667,0.29461053408757254,0.4028029286385705,0.08293623629899713,0.11106743913966702,-0.003522388414243173,0.09770491262079685,0.31116249540935703,0.3734299921990043,0.08220694447290763,0.04516751275463261,0.021887569282805216,0.3280263420654275,0.30198795867589606,0.4004360693371959,0.3156683750247658,0.16876312658221634,0.009169054478795905,0.16359485700247323,0.31298907752046434,0.12090645966176954,0.27651936857488735,0.37277212599746506,0.2595314142765779,0.41497905895352455,0.3485670352973473,0.43840323836294415,0.13939230688347892,0.04061783741667672,0.15618632698733584,0.4643668833173713,0.391853395760131,0.32159323538149337,0.2985087448897538,0.32975604974872463,0.02690571639500119,0.2569556352059061,0.3889889010771091,0.38713107426317117,0.4400070689068386,-0.0012927809287958832,0.09281214999888147,0.3189966860648484,0.39923765331136635,0.32811995034444386,0.18160900345207165,0.17081472797840166,-0.0024860708603990215,0.019318373438576838,-0.009889291590837816,0.29779020559729397,0.38565891253886564,0.12266782902983304,0.11151654918788263,0.3906717997355545,0.40079743618807057,0.16680515642000399,-0.16680515642000399
movie_rental,-0.007922796137594161,0.09710101396244519,-0.02542405487208523,0.048069582098834614,-0.035413739397180406,-0.01747903772455837,-0.0142735310242924,0.0530720114235285,-0.012361142428630272,0.005436790300955517,-0.03453466771404727,,0.028546372579531028,-0.00419963624326176,-0.010266810585544612,0.06888234112569144,0.046726801219659095,-0.042513843408554235,0.08851347753710992,-0.01747903772455836,0.03851341142058901,0.03168378934071333,-0.0202717085668608,-0.006456855767998666,0.035194547652063965,0.0577987095287205,0.05484674119159818,,-0.024138158961100088,0.02188756928280562,1.0,0.031395661731491824,0.06420136261144661,-0.003219430854289187,0.02114065690326758,0.04144768886338521,-0.006456855767998692,0.03342631352324268,-0.006456855767998715,0.018445712709763182,0.06103915206696857,0.12633958975454065,0.06888234112569147,0.10477739849331351,-0.0055865921787709655,0.01126800799001178,0.07017667652167199,0.05321964128197549,0.06578629894677179,-0.022536015980024325,-0.009730776075422578,0.011739236527097073,0.0313985542345248,0.015403518873717669,0.021569572397349794,0.07096338070147386,0.06445498272057226,-0.0005888967990985804,0.061456047999775804,0.056237246745252926,0.09480045647810717,-0.01747903772455844,-0.030941158280754274,0.05153562720948265,0.07872500046569718,0.05153562720948261,-0.012289722801923654,0.12819341705215834,0.08151955035204086,0.02279791488764826,0.09333192122984107,0.0503282038991639,0.004038895399475032,0.07931213536065294,-0.007225727773565219,0.03585105260368789,0.050446365481862564,0.03693869535013192,0.06489553934650215,-0.03117019808217282,-0.0045571921908754255,-0.06710369141573382,-0.018127963739468022,0.007649222244822107,0.025191503685686255,-0.027406905046073765,0.08319775803906686,0.05529392952440619,0.004605599933771866,-0.024914503091731207,0.024914503091731207
gas_station,0.11544904113517462,0.05885716881408933,-0.05626639061448766,-0.04681422063434685,-0.002721900541385247,0.0032287696058876676,0.02641444346769987,-0.04889503427465191,-0.026099190335716824,0.0397469808759119,-0.03371745147870686,,0.04053712631938363,-0.01667898705533452,-0.0434008968601767,-0.011658505815634716,-0.034774930589562825,0.11782633974606119,-0.004540683247683335,0.019993534867225844,0.03018479932346204,0.011030098373793222,0.19239734298827055,0.007385725287882737,-0.06776272576428978,-0.05136866227003234,-0.004286370449194598,,0.1737845101201408,-0.07836062648078672,0.031395661731491824,1.0,0.11813815889826039,0.04691275638975945,0.032593004794457626,0.0007953108492221861,0.007385725287882949,0.018286281295677873,-0.03596527096708267,0.08276952092419278,-0.05486837031038513,-0.08513791029283915,0.03309689565670711,-0.017636855798059584,-0.06862591546618099,-0.04819365076217601,-0.00950464118341638,0.03256550473965198,-0.014136415308196882,0.05940147652082282,0.025648831057181704,0.09570269751457336,0.0005205142518621996,0.09520066962366583,-0.04579167031284942,0.02305020719833158,-0.11651895078348071,-0.05204402181549904,0.014132023940685317,0.022241570783460205,0.04064841503309007,-0.047065526178128834,0.05116980684877719,0.020592530493646916,0.07372757661284515,-0.05099523645851678,0.021110052080033012,-0.0142221285003682,0.1810413480324247,0.07596510795206458,0.003710515798558341,-0.01980674021267573,-0.009785052800927336,0.22952149074359546,-0.08876112082328867,-0.03624213014273208,0.058534805976719256,-0.07968725791163578,0.09451808107741565,0.014726766337637963,0.005212780154189842,-0.03166939467145957,-0.06040432772937119,-0.015597154162428828,0.021986790784181347,-0.003151998232146397,0.02216204076125198,-0.06713573246824446,0.020499981739302807,0.026020506929975457,-0.026020506929975457
funeral_home,-0.03310877130290768,0.14835299592981344,0.04316212060954635,0.12936364986976787,0.053815041068343845,0.04434789315376415,0.010987792504483491,0.12528955659675936,0.09362702169421423,0.09371974928126138,0.04367512012955308,,0.11929315166631317,0.10937388981757316,0.053630290017517054,0.14421724621193716,0.11681198777647225,0.0343211001534445,0.12414655070071033,-0.04369571825444406,0.17416091860460006,0.10627177700348335,0.018316529920736672,-0.026982716359965773,0.14707537706193344,0.07258609109087151,-0.030014340854967816,,0.07713707324357638,0.11751710049883142,0.06420136261144661,0.11813815889826039,1.0,-0.013453760267086109,0.08834522085987652,0.09649118171748401,-0.026982716359965693,-0.017460757394239416,0.048906173402437275,0.07708325104173977,0.14086399336879812,0.09734330301112087,0.07892774842987234,-0.004210162461515418,-0.02334595004052588,0.15303652303810414,0.16285953205196935,0.11181481335199255,0.09985157079309474,-0.02354408046740077,0.060996275952167535,0.049057389676118314,0.09476437031548364,0.06437015099126545,0.05844861722609125,0.10107048512357121,0.09536884274801509,0.12212492114822872,0.09948605014554601,0.1370898897519202,0.021414270433269832,-0.0436957182544442,0.1100693362694154,0.09004423197000107,0.10744169048952709,0.10396859773855792,0.1264192752336379,0.07211489959346261,0.0763557446739481,0.04727990091178963,0.10995444960776427,0.11458064699425878,0.13894409264099028,0.018542068240724796,0.03774471856231062,0.11644337298294324,0.14064500432331228,0.10521511188418076,0.08232662719901884,0.05291728073334889,-0.01904416463717197,-0.04479759316772234,0.12310252810026769,0.0607345003640455,0.13130254482373452,-0.054133983089443,0.13335563673631812,0.08135813019026729,0.15457310751563794,0.05205792062953533,-0.05205792062953533
aquarium,-0.004565734086432819,-0.019774345359439147,-0.014651326618643296,0.02770144854135772,-0.020408163265306017,-0.010072787050317186,-0.00822552366608757,-0.06066155715481179,-0.03626486668453207,-0.028197929783990255,-0.019901573485839624,,-0.04104676749130546,-0.06465280540789345,-0.00591653833258988,-0.04673811606394988,-0.016348920215924115,0.07572664798500409,-0.021286962019405067,-0.010072787050317177,-0.036126710410638724,0.04708816093480054,0.15881398667856547,-0.0037209447219329703,-0.03766628887890325,-0.028821025991319825,-0.05869867168666571,,-0.01391029293679329,-0.0448651263667,-0.003219430854289187,0.04691275638975945,-0.013453760267086109,1.0,-0.15228622596829258,0.02388539633747103,-0.0037209447219330176,-0.01926285321323561,-0.0037209447219330254,0.010629860696262565,-0.027825417653957785,-0.025482359571881046,0.03969538624609441,-0.009289372696605173,-0.0032194308542891903,-0.051948051948052056,-0.04587608039965996,-0.030330427521987606,-0.026466312834298882,-0.012987012987013125,-0.00560763337127755,0.006765065190323188,0.018094299896603598,0.008876710942874299,-0.022529506756575467,-0.04536749549507227,-0.02683609313249317,-0.06142566989777641,-0.027701448541357823,-0.029321790707425372,-0.03396007755545605,-0.010072787050317217,-0.01783071261493448,-0.06247000431765079,-0.04089464382654356,-0.06247000431765081,-0.0724573604256756,-0.025113854738572534,-0.011339501179510839,-0.02215801753077439,-0.03449442389984588,-0.031350109926125885,-0.05752316875548446,0.04570584849023632,-0.004164028838064914,0.020660177299079156,-0.06381888612860909,-0.08715605204171561,-0.02671277114309883,-0.017962703241769448,-0.002626210161533147,-0.03867038932991171,-0.010446748916101886,-0.02733009250956614,-0.042913813747885894,-0.015793999794936724,-0.011165285111962244,0.03186468191507167,-0.05706328942200269,-0.04307304922539527,0.04307304922539527
restaurant,0.029981267559834258,0.1112012112293559,0.09620913858416859,0.2843686536551738,0.13401187885209676,0.06614378277661484,0.015635508891519583,0.3683804427106895,0.1807283836140882,0.154303349962092,0.13068531549257315,,0.24121985389957298,0.3019512174558741,0.038851434494290495,0.2643417231908933,0.107356526251613,0.06215815605080579,0.13978258298841378,0.03425303036646108,0.20850621384106774,0.20193193339400323,0.04872232464278047,-0.058030486069244484,0.21879968731106517,0.1280592003215075,0.2668497539979944,,0.06716402948550947,0.29461053408757254,0.02114065690326758,0.032593004794457626,0.08834522085987652,-0.15228622596829258,1.0,0.2766407322776311,0.02443388887126081,0.10751744044572449,-0.05803048606924467,0.3557642809337569,0.1672041054985116,0.13506083285478546,0.23596308889206916,0.06099942813304192,0.02114065690326748,0.2116017109829418,0.2445680414038041,0.16912525522614158,0.07867665821042064,0.05969620057957086,-0.018411492357966252,0.5091600003919496,0.4356649189097376,0.3709341418528801,0.14794185497292597,0.22710345508904195,0.1289567255938132,0.3131028544738418,0.16636141883875566,0.14694143166206078,0.16482729629166484,0.03425303036646125,0.11708683764115842,0.3648218317329561,0.1835709221273997,0.2891675348298078,0.2826163839495582,0.1324112459020467,0.04574079853518619,0.12811940556059553,0.1975257137988566,0.17613952473803363,0.30404038839218955,0.13904679947502754,0.027343437080986653,0.37207613527768457,0.266579463351674,0.2874773876554171,0.15962455951387894,0.07814423676209484,0.017245224542368858,0.06901479114387911,0.03772968873135196,0.13257275037984084,0.23937038177946243,0.08183572009846067,0.07331776095289758,0.3083855325533583,0.28647945712481865,0.07071067811865431,-0.07071067811865431
home_goods_store,-0.02453036328433632,0.22003272690145942,0.14565887385511694,0.38237021306833036,0.16117940678120274,0.07060158816502506,-0.01259532413356697,0.32773262270879094,0.1655619895987215,0.25821576691642295,0.07273473843521562,,0.37981562726006857,0.2361884850889236,0.04378325435620574,0.26876398350133623,0.17099650675206704,0.1020529932868829,0.24107399950740555,0.07060158816502572,0.394158038466313,0.15654854015143538,0.0812645172913868,0.04790429305448931,0.34394093846052437,0.16320954546737784,0.19727846846243927,,0.11936187841565676,0.4028029286385705,0.04144768886338521,0.0007953108492221861,0.09649118171748401,0.02388539633747103,0.2766407322776311,1.0,0.047904293054489705,0.09568286957842595,-0.05393947958104004,0.12593652619312318,0.185794634172046,0.25831946697299996,0.17238279163959136,0.034842203085264374,-0.017297067005979914,0.19780681573177405,0.23186285993961056,0.30700146831963776,0.1841076839568851,0.13560134456155137,0.003979194318931246,0.28323018361266306,0.2928690908651597,0.19493998639573112,0.1305736992961429,0.31299029970011866,0.19956390574267344,0.30779833077931856,0.20307530233888443,0.30240309999083465,0.10492436549951895,0.1099867716455148,0.11835908082122894,0.4211765714601846,0.5264869941975434,0.25299662426632374,0.26679973982193317,0.2229745829918834,0.09278159936905256,0.1993949637495248,0.26510778543809854,0.28430528889708045,0.24912504908352714,0.0676848817430299,0.05360865926607615,0.3050924086845497,0.2942985056967598,0.31957267727303174,0.23667254034539295,0.10834432222270933,0.03381043003923156,0.041104014503645155,0.0582453611565202,0.20707274373364523,0.334160955400306,0.10877251888263645,0.0898153035633059,0.33862799871888,0.28970148395411727,0.06549593897743101,-0.06549593897743101
casino,-0.009156986997206925,0.07425554885168875,0.11229093029485991,0.0555577261607861,0.07069794971672672,0.07720001457771605,-0.016497021471179804,0.06133941983119493,0.10260467119048036,0.08483019537233283,0.07352649122025828,,0.04740777105169279,0.057552718686492574,-0.011866145411532062,0.07961263814831059,0.032307023519567296,-0.04913653015078539,0.0660531679499746,0.17460190212903998,0.059133954958465185,0.05107442739564891,-0.0234295782112947,-0.0074626865671641165,0.09878713387177103,0.08237812568190063,0.01811160342919507,,0.045950196112661046,0.08293623629899713,-0.006456855767998692,0.007385725287882949,-0.026982716359965693,-0.0037209447219330176,0.02443388887126081,0.047904293054489705,1.0,0.019316685232156183,-0.00746268656716414,0.021319133864373636,0.0389591550786247,0.14602041508114008,-0.007062411448640769,-0.018630665602665353,-0.00645685576799868,0.07162818589721,0.08110860146545029,0.07680260018777471,0.09217366006217075,0.13023306526765777,-0.01124660895571567,0.01356794171765809,0.03628973254686609,0.01780303564401613,0.007400980822469916,0.08201785620582043,0.0905353204524526,0.060576380007337845,-0.00808751709935471,0.12690032334862564,0.020729119767489916,-0.020201872973607753,0.08646034411857323,0.059563702013090955,0.0477369553697937,0.05956370201309095,0.051353578160631484,0.0488974752046461,-0.02274238115709413,0.008652012184651805,0.06360776766266972,0.11869000557577362,0.06468601786785662,0.0051282325226825725,-0.008351331287439204,0.041435828566937415,0.058304758162567506,0.04269290123595825,0.13929459815307604,0.08556128382668979,-0.0052670987503523475,0.009332574881908308,-0.02095188685475275,0.08840796534220824,0.08670738852979003,-0.031676275494422465,-0.02239297529266001,0.06390746207351071,0.06520732960932805,-0.043193421279068014,0.043193421279068014
veterinary_care,0.09480909262799636,0.01747324750580177,0.027164286575782,0.11286166745701828,0.04494665749754919,0.007470178808339968,-0.004494892770274298,0.11754476412139411,0.11766450913024223,0.054216670719362606,0.14572967367112102,,0.12105370288657902,0.19025278285463137,0.012285902336679266,0.14292104498437552,0.00998503366584598,0.04624972900628848,0.06672171161734311,0.029880715233360076,0.05887094125320581,0.05986545392310663,-0.0426160796596036,-0.03863337046431281,0.12033136751923788,0.09855190778568677,0.06771660002444913,,0.025486957201070217,0.11106743913966702,0.03342631352324268,0.018286281295677873,-0.017460757394239416,-0.01926285321323561,0.10751744044572449,0.09568286957842595,0.019316685232156183,1.0,0.019316685232156284,0.08900517704768043,0.08176481559377072,0.007559289460184505,0.06315115941170076,0.04822428221704122,-0.03342631352324389,0.09775898005717054,0.16098504122547472,0.06509334738736977,0.08169468134300571,0.026967994498529498,0.019407416991319357,0.07023949272140852,0.1461190012532012,0.06702838572429169,0.1895531162093413,0.15590631215256873,0.009226175847822935,0.16560695236927728,0.1929570443619981,0.1121616292029877,0.06643123332390344,-0.014940357616679964,0.025777670890483634,0.10632884133003061,0.10283182290914158,0.170126146128049,0.11878443686447093,0.10468028121777567,0.043729915575793275,0.0753292359769755,0.07977626126788746,0.12358483742117192,0.08630701328559595,0.04645935266240868,-0.04323377011671178,0.11256358605583314,0.09823073196804448,0.1334434232346851,0.011094003924504624,0.03730019232961281,-0.02726709415746095,0.05830944754917298,-0.06507913734559714,0.06773614993148623,0.15072857895722802,-0.010249000771135015,0.04773405361424712,0.15416138640821117,0.11022693078180777,0.01987615979999816,-0.01987615979999816
airport,-0.009156986997206839,0.017298167630222468,0.041453193893896435,0.00808751709935481,0.01488377888773226,0.07720001457771603,-0.01649702147117986,0.01558902382450254,0.05877039710593976,-0.009425577263592437,0.016806055136059195,,0.0041641961058918354,0.05755271868649249,-0.011866145411532095,-0.0070624114486405425,0.03230702351956805,0.0011167393216085376,-0.04269290123595845,-0.02020187297360775,-0.028592241957938934,0.007709347531418864,-0.023429578211294804,-0.007462686567164123,0.011622015749620282,0.08237812568190071,0.01811160342919551,,-0.027898333354115897,-0.003522388414243173,-0.006456855767998715,-0.03596527096708267,0.048906173402437275,-0.0037209447219330254,-0.05803048606924467,-0.05393947958104004,-0.00746268656716414,0.019316685232156284,1.0,0.02131913386437366,-0.008423601098080822,-0.0018252551885146787,-0.05039993624711642,0.08616682841232774,-0.006456855767998694,-0.016279133158456447,0.03782930819337217,-0.01495271862062842,0.09217366006217075,0.05209322610706392,-0.011246608955715671,0.013567941717658068,0.03628973254686612,0.017803035644016103,0.059986897192647264,-0.0909885592283325,-0.05382217869417466,-0.031309140228511396,0.03938269196207624,0.03404642821548554,-0.06810996495032486,-0.020201872973607763,-0.03576108474014273,0.013350484933968638,-0.08201785620582056,-0.07907594922427606,0.05135357816063153,-0.050368075962679844,0.06497823187741032,-0.04443988076662297,0.06360776766266926,-0.017484080141473728,0.019672551825791484,-0.03814122938745327,-0.008351331287439218,0.04143582856693751,0.05830475816256763,-0.011680133357008174,-0.0053574845443491005,-0.036025803716500694,-0.0052670987503523545,0.00933257488190829,0.0733316039916348,-0.007072637227376872,-0.04287376407008099,-0.03167627549442247,-0.02239297529266007,-0.026432929339305418,0.02029411788861757,-0.04319342127906818,0.04319342127906818
bus_station,0.026159350232762134,0.09230168310400567,0.05783287029434909,0.19124903044982794,0.07578061980238693,-0.04999932097354282,0.003920673522920506,0.2463744718241728,0.1269895799528565,0.057327704790594965,0.07220999084346454,,0.139535940767495,0.2151510791983717,0.033898776292665814,0.15596185692003695,0.09367105524754675,0.06627509162965192,0.061835440878371735,0.05771198218754591,0.15848205474824756,0.12983377076385186,0.06693277411250304,0.021319133864373587,0.13548295058105547,0.11345704695647087,0.2528611997809354,,0.052477298994433756,0.09770491262079685,0.018445712709763182,0.08276952092419278,0.07708325104173977,0.010629860696262565,0.3557642809337569,0.12593652619312318,0.021319133864373636,0.08900517704768043,0.02131913386437366,1.0,0.054629705774046834,0.05517090353418811,0.13998700814598233,0.05322341363139146,0.018445712709763265,0.18422234384087308,0.21498661805110642,0.10613331133003008,0.09809576701775843,0.045605531374288244,0.032128906887520306,0.4286727847609907,0.34222643194349706,0.8350731205720605,0.09031481065759629,0.19616012654859596,0.06507009834942748,0.23339182564879257,0.12371887466239524,0.09954442906124882,0.07995821719673106,-0.014095553253179955,0.057108361728582746,0.221642602286744,0.13864659155210793,0.20460773106060764,0.30639908555942547,0.07070821997154786,0.03263450674717575,0.10738379649484713,0.09973936745878546,0.11269260210897775,0.23002295076234516,0.05712376933190619,0.02385778205479511,0.2695230605585871,0.10812760578488434,0.2989331577637493,0.13527705833514334,0.05809842888867057,0.015046857766975416,0.12547556842847085,0.02510031394673893,0.10379429532280499,0.15034344185260218,-0.008027484328130833,0.0639714442767014,0.16708982948471438,0.2276098057600452,0.007960865049120623,-0.007960865049120623
museum,-0.029716183905472697,0.3249094776093055,0.24668827216134742,0.2457853436477951,0.19792797085928449,0.2703798229091324,0.030994530618079236,0.26934780719499185,0.3137302574730172,0.22431061382393216,0.23505072129720767,,0.2711310695300997,0.2894978351381942,0.03181089373378495,0.3018407886940893,0.14668425707059005,0.02962253774711104,0.3456279242871738,0.01384474996823881,0.33286994085581034,0.29015807128283344,0.08210901864683248,-0.05580635727478569,0.3861757289577477,0.27978625519721695,0.0651642925374107,,-0.014124457521233223,0.31116249540935703,0.06103915206696857,-0.05486837031038513,0.14086399336879812,-0.027825417653957785,0.1672041054985116,0.185794634172046,0.0389591550786247,0.08176481559377072,-0.008423601098080822,0.054629705774046834,1.0,0.3780613241743541,0.06540487678185279,-0.06046009298681424,-0.04828470238133459,0.28757306641425096,0.3378480800350179,0.36503618592760123,0.3135434427181569,0.1139267100171492,-0.08410272518667185,0.10146177199920016,0.214484153974507,0.07147568359442849,0.1765321531977475,0.22276745905374817,0.28550638466071,0.2801317556388263,0.24538843554340065,0.3637780388296715,0.09233953822072624,0.03216868374973125,0.05448101970600252,0.20198962660811667,0.2410300510703348,0.2541533752300106,0.2082767557885808,0.33297741218420907,-0.05455033967632243,0.24698162274604407,0.2820572212995342,0.2812765322027798,0.24661432912639822,-0.047122470237807114,0.0648083560853022,0.23692397059976603,0.2695283304356995,0.247656444268907,0.19804998874327076,0.0622676350102928,-0.03938763768494191,0.008490977612433464,0.03843077090713172,0.18286810727008737,0.35586964561539247,0.12765649991300757,0.06672213460862149,0.22297119077136393,0.2510408208800322,0.044692189870876836,-0.044692189870876836
night_club,0.01791723436581166,0.4862391420669844,0.3531894529538699,0.25973035484529966,0.23298157322862514,0.2047010092519682,-0.04417165420589279,0.28579638835917837,0.35959600526971713,0.3688555567816566,0.09289719764377531,,0.3331267188728329,0.22013587987647804,0.012769995155845587,0.48585763264124215,0.3486221403444589,0.07647830072173027,0.46299473389724577,0.07129242046361578,0.4049704620111112,0.264924630955202,0.09044904450685178,-0.0018252551885140924,0.4121713985674187,0.4087244337050641,0.12403473458920852,,0.025688438258963376,0.3734299921990043,0.12633958975454065,-0.08513791029283915,0.09734330301112087,-0.025482359571881046,0.13506083285478546,0.25831946697299996,0.14602041508114008,0.007559289460184505,-0.0018252551885146787,0.05517090353418811,0.3780613241743541,1.0,0.10426938205358477,0.05695957942003846,-0.04421885641408884,0.3701312727815745,0.28447365992847645,0.38234349530979655,0.3470230979826079,0.23443770806130676,-0.07702079842374003,0.09291811497808808,0.15384884720762249,0.05779398248583414,0.10213129843077509,0.2993368616571126,0.3658037860131334,0.2530377329998771,0.2325532713581792,0.4511838249972155,0.02028006030719469,0.05223405063670882,0.10185909420505425,0.3084469253762231,0.3523085157095228,0.27227725334513514,0.22661940431451502,0.4222710152679311,0.015892648553213623,0.2462423781900556,0.4269478796000464,0.37763280481761624,0.36372398044742066,-0.032611400241451774,0.1634082913836513,0.22958264970407277,0.2808206248383752,0.19662499762955307,0.16143586485517308,0.12203708961719813,-0.036070975058011545,-0.06359796745864592,-0.03279680246763146,0.2785067008254751,0.3149003747278936,0.05762215285808112,0.10760630935560092,0.28740948796150717,0.29716626291711024,0.1352246807565622,-0.1352246807565622
electrician,-0.008665834913752935,-0.03753201767085773,-0.00343091238370442,0.2159379868525459,0.0813115169879678,0.03116035885331707,-0.04586542673228767,0.18006674129758143,0.10464366747648486,-0.04541100500385693,0.10374157045627397,,0.08206871689962901,0.17526882353011872,0.07146161630080876,0.157368537339814,-0.008628804090441398,0.0745553233933516,0.12800054631269156,0.03116035885331697,0.12388833566749648,0.12668235252189808,0.014600329901677752,-0.05039993624711662,0.16098020065290491,0.06187933264323618,0.1651687546569266,,0.04348557160650729,0.08220694447290763,0.06888234112569147,0.03309689565670711,0.07892774842987234,0.03969538624609441,0.23596308889206916,0.17238279163959136,-0.007062411448640769,0.06315115941170076,-0.05039993624711642,0.13998700814598233,0.06540487678185279,0.10426938205358477,1.0,0.07252906571294448,0.06888234112569179,0.16610438337453393,0.19218507722534292,0.017425244189691175,0.024746467125318927,-0.04481737156817157,-0.05418446014305518,0.17042447070253042,0.21646664018499648,0.1860257066898109,0.09296238630708635,0.17436638526737802,0.04428092133119533,0.223336202575381,0.1026144089946527,0.1160995375787146,0.1533714207779355,-0.002358752263797035,0.05553518803898303,0.16769303523264611,0.08610821808019088,0.1756447597694938,0.16281179625006414,0.024924481950425854,0.001118054603071718,-0.0009473655797099103,0.12874168490378612,0.14747024599560782,0.1386693440595298,0.14631205167765138,0.08909278312303962,0.19645495383378664,0.20343539780814432,0.26494103332615854,0.082043854896298,0.04959053456619803,-0.004984588081092181,0.012569687102956644,0.028840862995703483,0.15759639376740475,0.21955184416597054,0.004513621436836101,-0.0058929309442225285,0.15763286605011345,0.19308645513004052,0.03716060139539193,-0.03716060139539193
mosque,0.14859326428810404,-0.027912278378314406,-0.014409760442606147,0.039942196303783394,-0.03251280443811754,-0.05043416154912068,-0.04118496572291887,0.05795418860471788,0.0008106123564608363,0.035296560400126305,-0.028845073886435757,,-0.04358303729621977,-0.07054212427133694,0.037029926348437305,0.05449697755226728,0.08065478114260692,0.04460719968121891,-0.01608803325519392,-0.009906710304291546,-0.05313002342634996,0.09142067059290683,0.04821650807761815,-0.01863066560266538,-0.02538766049229457,0.06956070884251297,-0.011303946105083824,,-0.0081939347794539,0.04516751275463261,0.10477739849331351,-0.017636855798059584,-0.004210162461515418,-0.009289372696605173,0.06099942813304192,0.034842203085264374,-0.018630665602665353,0.04822428221704122,0.08616682841232774,0.05322341363139146,-0.06046009298681424,0.05695957942003846,0.07252906571294448,1.0,-0.016119599768202247,-0.004064100554764995,-0.013605937838479366,0.0008483999878000966,-0.01163992631666187,0.032512804438118464,-0.028077262622795487,0.0338724911977903,0.09059765083337075,0.04444544210866368,0.06223702448475804,0.02479495424431622,0.10589231847293432,0.01741687940077463,0.019312710300730312,-0.0115905301298742,0.05175043801584521,0.07114819218536686,0.012431096759206704,0.014100988143303786,0.02919405902959813,0.09101546892496061,-0.015002675302330945,0.08077010278408546,0.01622187530811081,-0.0004909051803983808,0.08512849053419487,0.05078412671711573,0.049112706438735464,0.1568328254089134,-0.020849175314149905,0.08040026492330545,0.06804207576804891,0.038711830020309784,0.026750018808613843,0.0112423437603321,-0.013149360438880108,-0.012854542877856315,-0.013076644524148872,-0.017656903841036835,-0.035145737506758944,0.004324693674261368,0.018086675143875398,0.009188488118687903,0.0693521594684384,-0.03594425773448001,0.03594425773448001
